project,action,seine_id,date,work_area,survey,site_id,UFN,semsp_id,jsp_survey_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,date_processed,cwt,adipose,weight,standard_length,fork_length,photo_number,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,analysis_planned,dissection_status,lice_collection_protocol,lice_id_protocol,analyzing_lab,quality_level,comments,quality_log,sampling_week
JSP,NA,JE270N1,2016-06-11,JOHNSTONE STRAIT,JS_S,J07,U5291,2016-06-11-J07-PI-5,JE270,PI,NA,NA,NA,NA,NA,NA,2018-10-10,NONE,PRESENT,12.1,108,113,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE270N1,2016-06-11,JOHNSTONE STRAIT,JS_S,J07,U5288,2016-06-11-J07-PI-8,JE270,PI,NA,NA,NA,NA,NA,NA,2018-10-10,NONE,PRESENT,11.4,103,108,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),09-Jun
JSP,NA,JE270N1,2016-06-11,JOHNSTONE STRAIT,JS_S,J07,U5296,2016-06-11-J07-PI-9,JE270,PI,NA,NA,NA,NA,NA,NA,2018-10-10,NONE,PRESENT,12.8,106,111,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE270N1,2016-06-11,JOHNSTONE STRAIT,JS_S,J07,U5295,2016-06-11-J07-PI-3,JE270,PI,NA,NA,NA,NA,NA,NA,2018-10-10,NONE,PRESENT,12.4,101,110,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE270N1,2016-06-11,JOHNSTONE STRAIT,JS_S,J07,U5294,2016-06-11-J07-PI-10,JE270,PI,NA,NA,NA,NA,NA,NA,2018-10-10,NONE,PRESENT,13.7,109,114,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE270N1,2016-06-11,JOHNSTONE STRAIT,JS_S,J07,U5293,2016-06-11-J07-PI-4,JE270,PI,NA,NA,NA,NA,NA,NA,2018-10-10,NONE,PRESENT,11,103,106,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE270N1,2016-06-11,JOHNSTONE STRAIT,JS_S,J07,U5292,2016-06-11-J07-PI-2,JE270,PI,NA,NA,NA,NA,NA,NA,2018-10-10,NONE,PRESENT,10.6,106,110,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE270N1,2016-06-11,JOHNSTONE STRAIT,JS_S,J07,U5290,2016-06-11-J07-PI-1,JE270,PI,NA,NA,NA,NA,NA,NA,2018-10-10,NONE,PRESENT,11.1,104,108,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE270N1,2016-06-11,JOHNSTONE STRAIT,JS_S,J07,U5289,2016-06-11-J07-PI-6,JE270,PI,NA,NA,NA,NA,NA,NA,2018-10-10,NONE,PRESENT,15.2,114,120,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE270N1,2016-06-11,JOHNSTONE STRAIT,JS_S,J07,U5287,2016-06-11-J07-PI-7,JE270,PI,NA,NA,NA,NA,NA,NA,2018-10-10,NONE,PRESENT,13.8,111,114,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE270N1,2016-06-11,JOHNSTONE STRAIT,JS_S,J07,U5188,2016-06-11-J07-CU-1,JE270,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,14.9,108,113,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE270N1,2016-06-11,JOHNSTONE STRAIT,JS_S,J07,U5186,2016-06-11-J07-CU-2,JE270,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,14.1,110,115,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE270N1,2016-06-11,JOHNSTONE STRAIT,JS_S,J07,U5184,2016-06-11-J07-CU-4,JE270,CU,NA,NA,NA,NA,NA,NA,2018-10-01,NONE,PRESENT,17.4,116,121,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE270N1,2016-06-11,JOHNSTONE STRAIT,JS_S,J07,U5183,2016-06-11-J07-CU-3,JE270,CU,NA,NA,NA,NA,NA,NA,2018-10-01,NONE,PRESENT,17.7,117,122,NA,Did not take DNA sample,flabellifera in bag,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE270N1,2016-06-11,JOHNSTONE STRAIT,JS_S,J07,U5181,2016-06-11-J07-CU-7,JE270,CU,NA,NA,NA,NA,NA,NA,2018-10-01,NONE,PRESENT,15,111,116,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE270N1,2016-06-11,JOHNSTONE STRAIT,JS_S,J07,U5180,2016-06-11-J07-CU-6,JE270,CU,NA,NA,NA,NA,NA,NA,2018-10-01,NONE,PRESENT,15.7,114,119,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE270N1,2016-06-11,JOHNSTONE STRAIT,JS_S,J07,U5179,2016-06-11-J07-CU-10,JE270,CU,NA,NA,NA,NA,NA,NA,2018-10-01,NONE,PRESENT,27.1,131,137,NA,Did not take DNA sample,flabellifera in bag,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,09-Jun
JSP,NA,JE283N1,2016-06-20,JOHNSTONE STRAIT,JS_S,J07,U5404,2016-06-20-J07-PI-8,JE283,PI,NA,NA,NA,NA,NA,NA,2018-10-17,NONE,PRESENT,13.6,110,114,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE283N1,2016-06-20,JOHNSTONE STRAIT,JS_S,J07,U5403,2016-06-20-J07-PI-7,JE283,PI,NA,NA,NA,NA,NA,NA,2018-10-17,NONE,PRESENT,14.9,114,119,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE283N1,2016-06-20,JOHNSTONE STRAIT,JS_S,J07,U5402,2016-06-20-J07-PI-5,JE283,PI,NA,NA,NA,NA,NA,NA,2018-10-17,NONE,PRESENT,13.9,113,117,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE283N1,2016-06-20,JOHNSTONE STRAIT,JS_S,J07,U5401,2016-06-20-J07-PI-9,JE283,PI,NA,NA,NA,NA,NA,NA,2018-10-17,NONE,PRESENT,13.7,114,118,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE283N1,2016-06-20,JOHNSTONE STRAIT,JS_S,J07,U5400,2016-06-20-J07-PI-2,JE283,PI,NA,NA,NA,NA,NA,NA,2018-10-17,NONE,PRESENT,14.9,116,120,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE283N1,2016-06-20,JOHNSTONE STRAIT,JS_S,J07,U5399,2016-06-20-J07-PI-6,JE283,PI,NA,NA,NA,NA,NA,NA,2018-10-17,NONE,PRESENT,12.9,111,116,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE283N1,2016-06-20,JOHNSTONE STRAIT,JS_S,J07,U5398,2016-06-20-J07-PI-1,JE283,PI,NA,NA,NA,NA,NA,NA,2018-10-17,NONE,PRESENT,12.3,108,111,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE283N1,2016-06-20,JOHNSTONE STRAIT,JS_S,J07,U5397,2016-06-20-J07-PI-10,JE283,PI,NA,NA,NA,NA,NA,NA,2018-10-17,NONE,PRESENT,13.4,111,115,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE283N1,2016-06-20,JOHNSTONE STRAIT,JS_S,J07,U5396,2016-06-20-J07-PI-3,JE283,PI,NA,NA,NA,NA,NA,NA,2018-10-17,NONE,PRESENT,12.4,109,113,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE283N1,2016-06-20,JOHNSTONE STRAIT,JS_S,J07,U5395,2016-06-20-J07-PI-4,JE283,PI,NA,NA,NA,NA,NA,NA,2018-10-17,NONE,PRESENT,18.6,115,120,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE283N1,2016-06-20,JOHNSTONE STRAIT,JS_S,J07,U5236,2016-06-20-J07-CU-6,JE283,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,13.9,108,113,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE283N1,2016-06-20,JOHNSTONE STRAIT,JS_S,J07,U5234,2016-06-20-J07-CU-1,JE283,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,15.7,113,118,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE283N1,2016-06-20,JOHNSTONE STRAIT,JS_S,J07,U5233,2016-06-20-J07-CU-2,JE283,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,12.5,108,113,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE283N1,2016-06-20,JOHNSTONE STRAIT,JS_S,J07,U5232,2016-06-20-J07-CU-5,JE283,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,16.4,116,121,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE283N1,2016-06-20,JOHNSTONE STRAIT,JS_S,J07,U5193,2016-06-20-J07-CU-4,JE283,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,16.7,115,120,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE283N1,2016-06-20,JOHNSTONE STRAIT,JS_S,J07,U5192,2016-06-20-J07-CU-10,JE283,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,11.6,105,110,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE283N1,2016-06-20,JOHNSTONE STRAIT,JS_S,J07,U5191,2016-06-20-J07-CU-3,JE283,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,13.6,109,114,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE283N1,2016-06-20,JOHNSTONE STRAIT,JS_S,J07,U5190,2016-06-20-J07-CU-9,JE283,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,13.8,109,114,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE283N1,2016-06-20,JOHNSTONE STRAIT,JS_S,J07,U5189,2016-06-20-J07-CU-8,JE283,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,11.6,103,107,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE283N1,2016-06-20,JOHNSTONE STRAIT,JS_S,J07,U5235,2016-06-20-J07-CU-7,JE283,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,11.5,103,108,NA,Did not take DNA sample,NA,JG,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),23-Jun
JSP,NA,JE292N1,2016-06-25,JOHNSTONE STRAIT,JS_S,J07,U5356,2016-06-25-J07-PI-1,JE292,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,12.6,110,114,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE292N1,2016-06-25,JOHNSTONE STRAIT,JS_S,J07,U5355,2016-06-25-J07-PI-5,JE292,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,18.4,118,122,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE292N1,2016-06-25,JOHNSTONE STRAIT,JS_S,J07,U5354,2016-06-25-J07-PI-2,JE292,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,15.8,119,123,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE292N1,2016-06-25,JOHNSTONE STRAIT,JS_S,J07,U5353,2016-06-25-J07-PI-3,JE292,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,17.6,123,128,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE292N1,2016-06-25,JOHNSTONE STRAIT,JS_S,J07,U5352,2016-06-25-J07-PI-6,JE292,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,23,126,131,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE292N1,2016-06-25,JOHNSTONE STRAIT,JS_S,J07,U5351,2016-06-25-J07-PI-7,JE292,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,15.6,112,117,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE292N1,2016-06-25,JOHNSTONE STRAIT,JS_S,J07,U5350,2016-06-25-J07-PI-4,JE292,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,20.1,125,130,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE292N1,2016-06-25,JOHNSTONE STRAIT,JS_S,J07,U5349,2016-06-25-J07-PI-8,JE292,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,16.6,119,124,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE292N1,2016-06-25,JOHNSTONE STRAIT,JS_S,J07,U5348,2016-06-25-J07-PI-9,JE292,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,13.2,112,115,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE292N1,2016-06-25,JOHNSTONE STRAIT,JS_S,J07,U5347,2016-06-25-J07-PI-10,JE292,PI,NA,NA,NA,NA,NA,NA,2018-10-15,NONE,PRESENT,14.8,116,120,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE292N1,2016-06-25,JOHNSTONE STRAIT,JS_S,J07,U5247,2016-06-25-J07-CU-5,JE292,CU,NA,NA,NA,NA,NA,NA,2018-10-09,NONE,PRESENT,17.4,117,122,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE292N1,2016-06-25,JOHNSTONE STRAIT,JS_S,J07,U5246,2016-06-25-J07-CU-4,JE292,CU,NA,NA,NA,NA,NA,NA,2018-10-09,NONE,PRESENT,18.1,117,123,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE292N1,2016-06-25,JOHNSTONE STRAIT,JS_S,J07,U5245,2016-06-25-J07-CU-10,JE292,CU,NA,NA,NA,NA,NA,NA,2018-10-09,NONE,PRESENT,24.5,129,135,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE292N1,2016-06-25,JOHNSTONE STRAIT,JS_S,J07,U5231,2016-06-25-J07-CU-3,JE292,CU,NA,NA,NA,NA,NA,NA,2018-10-09,NONE,PRESENT,21.4,127,130,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE292N1,2016-06-25,JOHNSTONE STRAIT,JS_S,J07,U5230,2016-06-25-J07-CU-9,JE292,CU,NA,NA,NA,NA,NA,NA,2018-10-09,NONE,PRESENT,21.8,124,127,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE292N1,2016-06-25,JOHNSTONE STRAIT,JS_S,J07,U5229,2016-06-25-J07-CU-8,JE292,CU,NA,NA,NA,NA,NA,NA,2018-10-09,NONE,PRESENT,18.1,117,122,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE292N1,2016-06-25,JOHNSTONE STRAIT,JS_S,J07,U5228,2016-06-25-J07-CU-1,JE292,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,23.1,130,135,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE292N1,2016-06-25,JOHNSTONE STRAIT,JS_S,J07,U5227,2016-06-25-J07-CU-2,JE292,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,19.6,121,126,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE292N1,2016-06-25,JOHNSTONE STRAIT,JS_S,J07,U5226,2016-06-25-J07-CU-7,JE292,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,20.1,121,126,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE292N1,2016-06-25,JOHNSTONE STRAIT,JS_S,J07,U5225,2016-06-25-J07-CU-6,JE292,CU,NA,NA,NA,NA,NA,NA,2018-10-03,NONE,PRESENT,23.5,128,133,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,23-Jun
JSP,NA,JE302N1,2016-07-05,JOHNSTONE STRAIT,JS_S,J07,U5194,2016-07-05-J07-CU-1,JE302,CU,NA,NA,NA,NA,NA,NA,2018-10-01,NONE,PRESENT,30.4,138,144,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),06-Jul
JSP,NA,JE302N1,2016-07-05,JOHNSTONE STRAIT,JS_S,J07,U5172,2016-07-05-J07-CU-2,JE302,CU,NA,NA,NA,NA,NA,NA,2018-10-01,NONE,PRESENT,21.2,126,131,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),06-Jul
JSP,NA,JE302N1,2016-07-05,JOHNSTONE STRAIT,JS_S,J07,U5171,2016-07-05-J07-CU-3,JE302,CU,NA,NA,NA,NA,NA,NA,2018-10-01,NONE,PRESENT,18.1,118,123,NA,Did not take DNA sample,NA,EJ,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),06-Jul
JSP,NA,JE302N1,2016-07-05,JOHNSTONE STRAIT,JS_S,J07,U5330,2016-07-05-J07-PI-8,JE302,PI,NA,NA,NA,NA,NA,NA,2018-10-11,NONE,PRESENT,23.1,129,134,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Raw,NA,1: Fork length generated with species-specific linear regression model (2019-02-01 JG),06-Jul
JSP,NA,JE302N1,2016-07-05,JOHNSTONE STRAIT,JS_S,J07,U5331,2016-07-05-J07-PI-9,JE302,PI,NA,NA,NA,NA,NA,NA,2018-10-11,NONE,PRESENT,20.9,126,130,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,06-Jul
JSP,NA,JE302N1,2016-07-05,JOHNSTONE STRAIT,JS_S,J07,U5329,2016-07-05-J07-PI-3,JE302,PI,NA,NA,NA,NA,NA,NA,2018-10-11,NONE,PRESENT,20,125,131,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,06-Jul
JSP,NA,JE302N1,2016-07-05,JOHNSTONE STRAIT,JS_S,J07,U5328,2016-07-05-J07-PI-6,JE302,PI,NA,NA,NA,NA,NA,NA,2018-10-11,NONE,PRESENT,21.9,124,129,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,06-Jul
JSP,NA,JE302N1,2016-07-05,JOHNSTONE STRAIT,JS_S,J07,U5327,2016-07-05-J07-PI-5,JE302,PI,NA,NA,NA,NA,NA,NA,2018-10-11,NONE,PRESENT,25.2,132,137,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,06-Jul
JSP,NA,JE302N1,2016-07-05,JOHNSTONE STRAIT,JS_S,J07,U5301,2016-07-05-J07-PI-4,JE302,PI,NA,NA,NA,NA,NA,NA,2018-10-11,NONE,PRESENT,19.1,125,129,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,06-Jul
JSP,NA,JE302N1,2016-07-05,JOHNSTONE STRAIT,JS_S,J07,U5300,2016-07-05-J07-PI-7,JE302,PI,NA,NA,NA,NA,NA,NA,2018-10-11,NONE,PRESENT,20.5,125,129,NA,Did not take DNA sample,NA,KB,STREAMLINED_WORKUP_2018_WITH_STOMACHS,SEMSP,DISSECTED,NA,NA,HAKAI,Technicianmr,NA,NA,06-Jul
